"com_name","com_code","nat"
"Dracé","69077",257.854228815609
"Draché","37098",278.697969926434
"Drachenbronn-Birlenbach","67104",354.536809815951
"Dracy","89147",406.870034597062
"Dracy-le-Fort","71182",281.044069503903
"Dracy-lès-Couches","71183",331.627414903404
"Dracy-Saint-Loup","71184",305.215592310131
"Dragey-Ronthon","50167",279.014914302366
"Draguignan","83050",353.858443873965
"Draillant","74106",414.031035950621
"Draix","04072",530.96143669912
"Draize","08146",311.490850950435
"Drambon","21233",285.796017484216
"Dramelay","39204",390.801866907558
"Drancy","93029",98.1998869824309
"Drap","06054",331.849989082175
"Dravegny","02271",293.418825951592
"Draveil","91201",312.999648082047
"Drée","21234",388.827360037479
"Drefféac","44053",281.923076923077
"Drémil-Lafage","31163",282.824826616383
"Dreuil-lès-Amiens","80256",269.205338299193
"Dreuilhe","09106",448.935485704542
"Dreux","28134",260.233361915441
"Drevant","18086",283.001823002983
"Dricourt","08147",272.217569786535
"Driencourt","80258",287.537120315582
"Drincham","59182",255.574060949681
"Drocourt","62277",219.14357653121
"Drocourt","78202",303.919013721242
"Droisy","27206",288.764419171405
"Droisy","74107",401.49850404787
"Droiturier","03105",340.6259736045
"Droizy","02272",304.00668002672
"Drom","01150",373.929772704108
"Dromesnil","80259",292.118393705463
"Drosay","76221",260.675307721
"Drosnay","51219",358.780914470145
"Droué","41075",295.754404365853
"Droue-sur-Drouette","28135",312.14732076592
"Drouges","35102",290.551440611189
"Drouilly","51220",273.247676504158
"Droupt-Saint-Basle","10131",272.168947424778
"Droupt-Sainte-Marie","10132",277.532326400352
"Drouville","54173",272.573093517118
"Drouvin-le-Marais","62278",246.903619047619
"Droux","87061",300.72921970945
"Drubec","14230",263.096710117939
"Drucat","80260",270.943803724928
"Drucourt","27207",270.460280451654
"Drudas","31164",346.523958148608
"Druelle Balsac","12090",303.892307332001
"Drugeac","15063",305.641334792123
"Druillat","01151",354.642487843318
"Drulhe","12091",318.365426501311
"Drulingen","67105",268.282287015148
"Drumettaz-Clarafond","73103",346.332372380818
"Drusenheim","67106",317.80970460931
"Druy-Parigny","58105",375.078176051512
"Druye","37099",324.494795305295
"Druyes-les-Belles-Fontaines","89148",404.53472194217
"Dry","45130",341.192549387217
"Duault","22052",309.098205802821
"Ducey-Les Chéris","50168",272.071159743518
"Duclair","76222",285.43380959899
"Ducy-Sainte-Marguerite","14232",262.121121121121
"Duerne","69078",307.453469416684
"Duesme","21235",334.122046890439
"Duffort","32116",312.732620534999
"Dugny","93030",148.510267258281
"Dugny-sur-Meuse","55166",319.817865501315
"Duhort-Bachen","40091",323.467339265279
"Duilhac-sous-Peyrepertuse","11123",499.382648057337
"Duingt","74108",413.496789297659
"Duisans","62279",245.635678113333
"Dullin","73104",321.617814133152
"Dumes","40092",323.515425617832
"Dun","09107",451.631875989826
"Dun-le-Palestel","23075",271.233333333333
"Dun-le-Poëlier","36068",345.966806894226
"Dun-les-Places","58106",451.951593577762
"Dun-sur-Auron","18087",291.104166165444
"Dun-sur-Grandry","58107",361.642408906883
"Dun-sur-Meuse","55167",367.563064735735
"Duneau","72122",277.353655506553
"Dunes","82050",300.181481929585
"Dunet","36067",317.617491692937
"Dung","25207",374.864101315149
"Dunière-sur-Eyrieux","07083",459.005877242296
"Dunières","43087",349.759100704087
"Dunkerque","59183",200.273327240368
"Duntzenheim","67107",242.871538120286
"Duppigheim","67108",215.333713355049
"Duran","32117",308.816343928876
"Durance","47085",394.25738235658
"Duranus","06055",495.709694258016
"Duranville","27208",249.274493454515
"Duras","47086",307.704155069582
"Duravel","46089",398.830588109667
"Durban","32118",351.500889124962
"Durban-Corbières","11124",441.837860556343
"Durban-sur-Arize","09108",377.66709444088
"Durbans","46090",444.038606551502
"Durcet","61148",278.045226755022
"Durdat-Larequille","03106",305.737065725398
"Dureil","72123",348.395143597926
"Durenque","12092",333.324559826448
"Durfort","09109",319.65012254902
"Durfort","81083",462.20063525675
"Durfort-et-Saint-Martin-de-Sossenac","30106",430.43049614004
"Durfort-Lacapelette","82051",353.744070879935
"Durlinsdorf","68074",336.17364405032
"Durmenach","68075",353.064318529862
"Durmignat","63140",305.331313066185
"Durnes","25208",399.52590892054
"Durningen","67109",247.706502806271
"Durrenbach","67110",280.591665417479
"Durrenentzen","68076",304.836229086229
"Durstel","67111",300.998088907354
"Durtal","49127",308.672245476375
"Durtol","63141",357.131558107305
"Dury","02273",307.394128251352
"Dury","62280",244.111119386311
"Dury","80261",249.528965890633
"Dussac","24158",342.859275755229
"Duttlenheim","67112",229.057929372509
"Duvy","60203",279.262771347557
"Duzey","55168",346.005371900826
"Dyé","89149",326.620818455178
"Dyo","71185",283.289150486674
"Eancé","35103",283.452287330968
"Eaubonne","95203",146.044629898403
"Eaucourt-sur-Somme","80262",272.135836603639
"Eaunes","31165",272.40996332682
"Eaux-Bonnes","64204",540.355617592836
"Eaux-Puiseaux","10133",307.911488020761
"Eauze","32119",349.974444988666
"Ébaty","21236",251.273497833867
"Ebblinghem","59184",257.804874863983
"Eberbach-Seltz","67113",257.902169701666
"Ebersheim","67115",254.995887312359
"Ebersmunster","67116",312.667906024356
"Ébersviller","57186",412.504283201906
"Éblange","57187",288.101542257866
"Ébouleau","02274",264.574713696748
"Ébréon","16122",333.271643911293
"Ébreuil","03107",345.130810736027
"Écaillon","59185",248.863162078903
"Écalles-Alix","76223",266.531382752761
"Écaquelon","27209",316.278558635136
"Écardenville-la-Campagne","27210",248.450244167119
"Écausseville","50169",262.586608775137
"Écauville","27212",272.108323424495
"Eccica-Suarella","2A104",420.368980699471
"Eccles","59186",382.608048698005
"Échalas","69080",327.695673690021
"Échallat","16123",340.258544262295
"Échallon","01152",491.995430735068
"Échalot","21237",417.781774649512
"Échalou","61149",269.207075371173
"Échandelys","63142",436.271527106953
"Échannay","21238",314.660465634399
"Écharcon","91204",292.374498283986
"Échassières","03108",337.318422865014
"Échauffour","61150",295.20158464484
"Échavanne","70205",397.768635637971
"Échay","25209",416.865335753176
"Échebrune","17145",303.141726286637
"Échemines","10134",274.21037656543
"Échenans","25210",330.474320241692
"Échenans-sous-Mont-Vaudois","70206",351.754801677828
"Échenay","52181",316.319382330605
"Échenevex","01153",391.252262360661
"Échenon","21239",286.276802390736
"Échenoz-la-Méline","70207",370.821106316202
"Échenoz-le-Sec","70208",397.394801627407
"Échevannes","21240",332.452688737082
"Échevannes","25211",380.610473403856
"Échevis","26117",535.430322465705
"Échevronne","21241",387.301068801184
"Échigey","21242",332.500441826215
"Échillais","17146",259.394975519705
"Échilleuses","45131",256.117598078463
"Echinghen","62281",270.460806157586
"Échiré","79109",255.913990326791
"Échirolles","38151",181.539241667516
"Échouboulains","77164",420.445772058824
"Échourgnac","24159",420.6976573097
"Eckartswiller","67117",416.27125941873
"Eckbolsheim","67118",206.045434131737
"Eckwersheim","67119",271.482555075366
"Éclaibes","59187",343.777013752456
"Éclaires","51222",312.739045942874
"Éclance","10135",362.166333438563
"Éclans-Nenon","39205",498.430716555864
"Éclaron-Braucourt-Sainte-Livière","52182",404.702901097713
"Eclassan","07084",347.413120481343
"Écleux","39206",382.628068371675
"Éclimeux","62282",271.709826132771
"Eclose-Badinières","38152",287.00584391567
"Éclusier-Vaux","80264",355.376271186441
"Écluzelles","28136",325.593981253083
"Écly","08150",251.123748668797
"Écoche","42086",332.054595119146
"Écoivres","62283",263.220028715004
"École","73106",496.219508216776
"École-Valentin","25212",235.408630393996
"Écollemont","51223",351.603546910755
"Écommoy","72124",277.59345552304
"Écorcei","61151",272.282972522898
"Écorches","61152",306.980901856764
"Écordal","08151",297.929387554518
"Écorpain","72125",304.800636030574
"Écot","25214",399.13763890417
"Ecot-la-Combe","52183",487.060179330958
"Écotay-l'Olme","42087",341.762257803252
"Écouché-les-Vallées","61153",286.216203458408
"Écouen","95205",236.867790360811
"Écouflant","49129",260.986707031161
"Écouis","27214",277.892714510468
"Écourt-Saint-Quentin","62284",284.514359103925
"Écoust-Saint-Mein","62285",251.124191279887
"Écouves","61341",370.386578657866
"Écouviez","55169",356.153114105343
"Écoyeux","17147",330.052611962258
"Ecquedecques","62286",236.997101449275
"Ecques","62288",258.885726727007
"Ecquetot","27215",266.000288080663
"Ecquevilly","78206",291.880790960452
"Écrainville","76224",265.200055476792
"Écretteville-lès-Baons","76225",252.143921334923
"Écretteville-sur-Mer","76226",300.885416666667
"Écriennes","51224",279.542559170674
"Écrille","39207",443.62786259542
"Écromagny","70210",453.052497540082
"Écrosnes","28137",267.289810248265
"Écrouves","54174",308.493435406699
"Ectot-l'Auber","76227",253.62488061127
"Ectot-lès-Baons","76228",249.406603848286
"Écueil","51225",336.88141572778
"Écueillé","36069",304.330368660466
"Écuélin","59188",286.477601327329
"Écuelle","70211",364.971827972327
"Écuelles","71186",340.89375814284
"Écuillé","49130",319.46912129106
"Écuires","62289",248.120345338798
"Écuisses","71187",291.18194045911
"Écully","69081",218.97514938822
"Écuras","16124",368.841178317115
"Écurat","17148",309.749384726061
"Écurcey","25216",389.554774083546
"Écurey-en-Verdunois","55170",410.165723524656
"Écurie","62290",241.59160913436
"Écury-le-Repos","51226",263.614189890601
"Écury-sur-Coole","51227",259.981598190562
"Écutigny","21243",264.218763206085
"Écuvilly","60204",264.33031016339
"Edern","29048",282.075351910086
"Édon","16125",357.022576361222
"Eecke","59189",241.921933935307
"Effiat","63143",265.375346619586
"Effincourt","52184",340.027553149863
"Effry","02275",281.075067024129
"Égat","66064",476.966407098877
"Égleny","89150",293.415581174827
"Égletons","19073",347.302710447761
"Égligny","77167",298.71231131622
"Eglingen","68077",317.062771250132
"Église-Neuve-d'Issac","24161",448.193081715964
"Église-Neuve-de-Vergt","24160",390.997401382465
"Égliseneuve-d'Entraigues","63144",356.627634065841
"Égliseneuve-des-Liards","63145",422.865882580708
"Égliseneuve-près-Billom","63146",342.563709869203
"Églisolles","63147",442.773068398336
"Égly","91207",228.51531585819
"Égreville","77168",277.380701554941
"Égriselles-le-Bocage","89151",293.535646452313
"Égry","45132",254.905102760154
"Éguelshardt","57188",492.280239578113
"Eguenigue","90036",354.972320566463
"Éguilles","13032",342.66937996299
"Éguilly","21244",334.302791346825
"Éguilly-sous-Bois","10136",367.381106591367
"Eguisheim","68078",321.361182888315
"Éguzon-Chantôme","36070",357.646785608153
"Éhuns","70213",410.220355943106
"Eichhoffen","67120",289.367346938775
"Eincheville","57189",284.573912022083
"Einvaux","54175",317.489123446207
"Einville-au-Jard","54176",309.748718788758
"Eix","55171",395.967451176765
"Élancourt","78208",239.402971497878
"Elbach","68079",369.59717136002
"Elbeuf","76231",373.369952869151
"Elbeuf-en-Bray","76229",279.173588101023
"Elbeuf-sur-Andelle","76230",322.233233233233
"Élencourt","60205",304.874553039333
"Élesmes","59190",264.387096774194
"Életot","76232",306.741954393575
"Éleu-dit-Leauwette","62291",176.27096546864
"Élincourt","59191",271.441085455844
"Élincourt-Sainte-Marguerite","60206",382.993462153131
"Élise-Daucourt","51228",279.786656948747
"Ellecourt","76233",309.513178154153
"Elliant","29049",289.746771651758
"Ellon","14236",266.587078485797
"Elne","66065",252.090620900743
"Elnes","62292",289.163059794846
"Éloie","90037",458.477302298684
"Éloise","74109",387.267959156133
"Éloyes","88158",420.653326519531
"Elsenheim","67121",270.076845932055
"Elvange","57190",347.2339691897
"Elven","56053",299.178453210553
"Elzange","57191",371.940369707812
"Émagny","25217",326.056330512996
"Émalleville","27216",286.895799905616
"Émancé","78209",343.515744290442
"Émanville","27217",260.43905684086
"Émanville","76234",273.25770413607
"Emberménil","54177",415.455370400924
"Embres-et-Castelmaure","11125",485.873161832229
"Embreville","80265",253.199463926737
"Embrun","05046",440.35807341301
"Embry","62293",290.999795661206
"Émerainville","77169",279.688508739308
"Émerchicourt","59192",249.460021735755
"Émeringes","69082",328.914693823568
"Éméville","60207",333.082027056045
"Émiéville","14237",254.628536904642
"Emlingen","68080",321.441014867485
"Emmerin","59193",227.841315916788
"Émondeville","50172",263.228665617742
"Empeaux","31166",312.152253990528
"Empurany","07085",395.161566631494
"Empuré","16127",298.999764517496
"Empury","58108",362.858191536146
"Encausse","32120",291.884695273317
"Encausse-les-Thermes","31167",392.920982670343
"Enchastrayes","04073",500.602028430394
"Enchenberg","57192",403.676178711139
"Encourtiech","09110",425.925742981806
"Endoufielle","32121",282.986289968326
"Énencourt-Léage","60208",298.948658936001
"Enfonvelle","52185",391.304887963836
"Engayrac","47087",330.107198404786
"Engente","10137",355.343256898562
"Engenville","45133",250.347661858585
"Enghien-les-Bains","95210",171.012814645309
"Engins","38153",475.615238642898
"Englancourt","02276",365.308400517567
"Englebelmer","80266",273.149459108611
"Englefontaine","59194",282.30929743374
"Englesqueville-en-Auge","14238",316.383652674715
"Englesqueville-la-Percée","14239",298.819248359515
"Englos","59195",204.675609756098
"Engomer","09111",426.730345295931
"Engwiller","67123",295.994718120082
"Ennemain","80267",271.275701217665
"Ennery","57193",272.332274146716
"Ennery","95211",245.532930610499
"Ennetières-en-Weppes","59196",238.536235731351
"Ennevelin","59197",243.292325553465
"Ennezat","63148",238.018222411227
"Ennordres","18088",380.475577767004
"Enquin-lez-Guinegatte","62295",256.789056022741
"Enquin-sur-Baillons","62296",297.743479643766
"Ens","65157",497.073340961098
"Ensigné","79111",349.373291189253
"Ensisheim","68082",323.623764103123
"Ensuès-la-Redonne","13033",398.156570952719
"Entrages","04074",454.580075461003
"Entraigues","38154",520.746078522801
"Entraigues","63149",247.792730053941
"Entraigues-sur-la-Sorgue","84043",230.600919714604
"Entrains-sur-Nohain","58109",399.479908935686
"Entrammes","53094",279.704992752215
"Entrange","57194",322.113768844221
"Entraunes","06056",564.597280794675
"Entraygues-sur-Truyère","12094",392.424494233682
"Entre-deux-Eaux","88159",393.417148498096
"Entre-deux-Guiers","38155",383.858311355731
"Entre-deux-Monts","39208",430.818026579553
"Entre-Vignes","34246",319.191107644306
"Entrecasteaux","83051",447.927147144168
"Entrechaux","84044",377.089530569447
"Entrelacs","73010",344.206689928301
"Entremont-le-Vieux","73107",452.856389250161
"Entrepierres","04075",454.768660959271
"Entrevaux","04076",509.621710699091
"Entrevennes","04077",453.869337722644
"Entrevernes","74111",473.005111478921
"Entzheim","67124",174.612941967717
"Enval","63150",338.635747154275
"Enveitg","66066",489.77178275334
"Envermeu","76235",291.178870350867
"Envronville","76236",269.592197441995
"Éole-en-Beauce","28406",274.25359443482
"Éourres","05047",527.433806022671
"Eoux","31168",325.113784331479
"Épagne","10138",331.887048493315
"Épagne-Épagnette","80268",314.014912280702
"Épagny","02277",296.13752777879
"Épagny","21245",370.153544976998
"Epagny Metz-Tessy","74112",258.446858856857
"Épaignes","27218",273.541750045479
"Épaney","14240",279.947934312878
"Épannes","79112",248.97630026278
"Éparcy","02278",288.7311288363
"Épargnes","17152",323.713866594726
"Épaumesnil","80269",296.770873300525
"Épaux-Bézu","02279",310.083650649743
"Épeautrolles","28139",264.356921220479
"Épécamps","80270",353.402481389578
"Épégard","27219",272.541175395302
"Épehy","80271",250.872314021097
"Épeigné-les-Bois","37100",324.590977279546
"Épeigné-sur-Dême","37101",308.323346577191
"Épénancourt","80272",274.338077056578
"Épenède","16128",306.972208121827
"Épenouse","25218",364.771693046919
"Épenoy","25219",336.164707297273
